Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
01/13/2022,3635,30,197,946,650,580,449,436,322,166,86,0,1928,1689,18,958,188,723,815,191,760,0,0,0,0,5,8,5,12,0,15,15,0,3,0,18,9,0,0,8,17,18,12,26,50,32,34,0,100,97,0,38,5,88,53,6,7
03/18/2022,150,2,9,26,37,37,16,17,5,9,3,0,76,72,2,22,13,24,59,7,25,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,1,4,0,0,0,3,1,0,4,5,0,2,0,1,4,0,2
03/05/2021,291,6,22,47,77,63,38,29,24,8,5,0,150,141,0,77,25,69,85,18,17,0,0,0,0,0,1,1,4,0,4,2,0,1,0,3,2,0,0,1,1,0,2,9,5,1,3,0,11,11,0,4,2,8,7,1,0
03/15/2022,256,0,13,63,65,51,31,24,10,6,6,0,146,109,1,41,15,29,102,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,3,1,3,0,10,3,0,5,0,4,3,0,1
02/24/2021,337,4,35,38,79,65,53,48,29,12,13,0,160,177,0,93,8,88,97,13,38,0,0,0,0,0,1,1,2,0,3,1,0,2,0,1,1,0,0,1,3,2,8,6,6,5,4,0,18,17,0,8,2,18,6,1,0
05/27/2021,121,6,19,18,32,22,15,10,15,6,3,0,65,56,0,36,0,54,18,2,11,0,0,0,0,0,2,2,2,0,4,2,0,0,0,4,2,0,0,0,0,3,4,2,5,2,3,0,12,7,0,5,0,10,3,1,0
03/28/2022,353,0,7,99,81,69,35,36,17,13,3,0,180,168,5,49,22,44,152,33,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,0,0,4,3,0,1,0,2,4,0,0
03/14/2020,31,0,9,0,9,2,7,6,3,3,1,0,18,13,0,2,2,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,7,2,0,2,0,4,3,0,0
04/26/2022,928,0,14,221,230,198,116,77,55,24,7,0,533,385,10,159,70,157,350,67,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,2,3,0,9,5,0,2,1,5,4,2,0
06/28/2021,50,2,11,12,9,9,9,5,3,3,0,0,18,32,0,12,2,20,8,2,6,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,2,1,0,2,1,3,1,0,7,4,0,6,0,5,0,0,0
10/18/2020,347,1,48,30,84,90,58,43,21,16,5,0,172,174,1,85,13,60,143,14,32,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6,3,7,7,9,10,5,0,21,27,0,19,0,12,15,2,0
11/11/2021,525,4,28,116,119,114,59,49,31,18,19,0,281,242,2,76,20,101,181,38,109,0,0,0,0,1,1,1,1,0,3,1,0,2,0,1,1,0,0,1,3,2,2,7,5,2,6,0,13,15,0,10,1,13,4,0,0
03/29/2020,283,20,130,4,30,48,54,50,50,30,17,0,129,154,0,55,12,153,43,10,10,0,1,0,1,4,4,6,4,0,3,17,0,2,2,14,2,0,0,0,6,12,25,23,26,24,14,0,56,74,0,21,3,93,10,2,1
08/09/2021,506,4,34,95,141,108,69,40,27,20,6,0,240,263,3,104,26,128,138,24,86,0,0,1,0,2,0,0,1,0,4,0,0,0,0,3,1,0,0,1,3,7,3,5,7,4,4,0,19,15,0,9,0,19,5,1,0
09/03/2021,511,6,44,122,130,95,76,35,24,20,9,0,242,268,1,103,25,133,131,27,92,0,0,0,2,0,1,2,1,0,3,3,0,2,0,4,0,0,0,3,4,6,8,8,5,8,2,0,19,25,0,14,0,19,8,0,3
04/29/2021,531,7,48,111,118,108,71,64,34,13,12,0,267,264,0,136,18,198,109,12,58,0,0,1,0,1,1,1,3,0,5,2,0,2,0,2,3,0,0,2,4,3,6,10,9,9,5,0,25,23,0,12,1,30,4,1,0
05/12/2020,941,46,124,64,176,177,182,163,92,49,38,0,493,446,2,504,12,190,128,18,89,0,0,4,2,4,10,7,19,0,12,34,0,21,2,19,4,0,0,1,11,15,9,27,25,17,19,0,62,62,0,52,3,48,16,2,3
05/02/2021,230,14,48,32,46,55,24,28,29,11,5,0,129,100,1,41,12,108,44,9,16,0,0,1,0,4,2,4,3,0,7,7,0,0,0,11,3,0,0,1,5,5,4,11,14,5,3,0,28,20,0,10,3,30,5,0,0
03/22/2020,168,2,68,6,23,27,31,37,24,14,6,0,74,94,0,22,6,82,51,6,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,6,7,12,14,12,12,5,0,34,34,0,11,4,46,5,2,0
07/24/2020,346,3,26,38,102,77,47,39,21,11,11,0,195,149,2,139,12,82,78,11,24,0,0,1,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,3,4,2,5,0,13,13,0,8,1,13,4,0,0
05/05/2021,483,6,49,97,130,82,75,59,24,7,9,0,256,226,1,122,22,202,75,9,53,0,1,0,1,0,2,0,2,0,4,2,0,1,0,5,0,0,0,0,4,9,6,9,13,2,6,0,29,20,0,9,2,29,8,0,1
12/27/2021,9237,17,245,1478,2201,2006,1393,1032,689,294,143,1,5110,4098,29,1992,339,2435,1992,689,1790,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,14,25,28,26,32,52,36,32,0,130,115,0,49,4,136,45,9,2
04/29/2020,1151,44,158,54,208,230,219,201,118,62,59,0,547,603,1,634,21,201,144,35,116,0,1,1,4,4,5,9,20,0,21,23,0,16,3,13,12,0,0,0,12,10,23,27,34,20,32,0,78,80,0,59,4,49,34,10,2
05/10/2020,306,38,99,17,59,52,64,42,41,14,17,0,137,169,0,139,8,67,43,14,35,0,0,1,3,2,11,8,13,0,14,24,0,16,1,14,6,1,0,2,7,7,18,10,29,15,11,0,37,62,0,42,4,34,12,5,2
09/04/2022,220,0,18,36,33,37,31,33,20,18,12,0,116,104,0,55,7,68,52,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,0,1,2,5,0,11,7,0,6,2,4,4,0,2
04/13/2022,644,0,16,79,186,168,104,52,33,13,9,0,376,264,4,86,50,64,298,40,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,2,0,1,2,0,8,8,0,1,1,5,6,3,0
09/07/2020,72,1,17,4,19,17,5,10,11,3,3,0,39,33,0,23,0,22,19,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,6,1,1,5,1,1,0,11,6,0,8,0,5,3,0,1
05/23/2021,95,6,28,15,24,18,12,8,6,4,8,0,52,43,0,17,1,58,9,2,8,0,0,1,1,1,0,0,3,0,1,5,0,1,1,3,1,0,0,0,3,3,4,5,3,4,6,0,15,13,0,4,0,20,2,2,0
12/11/2020,1670,28,110,235,380,311,266,225,136,79,38,0,862,805,3,650,63,323,372,65,197,0,0,0,0,2,7,9,10,0,11,17,0,9,1,10,6,2,0,2,5,9,9,21,19,32,13,0,53,57,0,36,2,38,28,5,1
02/27/2022,94,7,8,19,18,18,11,11,9,6,2,0,48,46,0,16,12,13,36,2,15,0,0,0,0,0,1,1,5,0,1,6,0,1,1,2,2,1,0,0,3,1,0,1,0,1,2,0,6,2,0,2,0,3,3,0,0
01/31/2022,950,18,46,287,195,140,100,95,61,41,31,0,512,426,12,214,74,184,258,47,173,0,0,0,1,1,1,8,7,0,10,8,0,2,1,10,5,0,0,3,5,2,5,3,10,5,13,0,30,16,0,7,1,27,11,0,0
10/19/2020,1165,3,51,151,274,250,162,169,96,43,20,0,596,568,1,473,35,212,300,36,109,0,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,0,0,2,2,1,7,14,8,10,7,0,26,25,0,13,1,17,17,1,2
12/21/2020,1463,26,92,172,299,270,272,192,115,84,59,0,735,723,5,528,69,281,369,60,156,0,0,0,1,2,5,8,10,0,14,12,0,9,1,10,6,0,0,1,5,6,8,20,13,19,20,0,42,50,0,23,4,38,20,2,5
06/17/2020,219,21,29,18,57,33,32,30,23,13,13,0,110,109,0,107,3,50,40,6,13,0,0,0,1,3,7,5,5,0,11,10,0,9,1,7,4,0,0,1,2,3,2,3,6,5,7,0,17,12,0,6,1,18,4,0,0
05/05/2022,1089,0,21,242,205,238,173,105,61,45,20,0,625,459,5,206,83,182,399,66,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,4,5,4,0,11,10,0,5,0,10,4,1,1
10/14/2021,361,1,35,78,79,77,48,36,28,11,4,0,218,143,0,63,18,94,128,15,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,3,8,9,3,3,0,22,13,0,11,2,12,9,1,0
05/30/2022,389,1,26,51,70,70,73,50,32,18,25,0,236,152,1,79,33,91,123,11,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,3,3,2,1,5,3,7,0,11,15,0,4,0,13,8,0,1
04/20/2021,564,5,53,87,170,120,78,66,17,14,12,0,325,238,1,135,25,209,122,18,55,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,2,2,13,7,11,8,6,4,0,29,24,0,16,1,28,7,1,0
08/09/2020,115,2,17,16,41,21,12,6,9,6,4,0,53,62,0,47,4,19,39,0,6,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,5,2,1,3,2,0,4,0,9,8,0,3,0,10,3,0,1
06/15/2020,235,20,31,36,57,42,34,30,25,9,2,0,132,102,1,109,5,58,26,10,27,0,0,0,1,1,2,5,11,0,9,11,0,5,2,4,8,0,1,4,6,3,2,5,8,0,3,0,21,10,0,12,1,11,6,0,1
06/03/2022,1112,1,37,246,200,220,147,126,91,59,23,0,632,478,2,263,110,257,286,44,152,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,6,4,2,6,6,8,0,19,18,0,8,2,13,11,1,2
01/10/2021,495,18,63,62,121,93,77,64,40,23,15,0,258,233,4,127,24,97,179,24,44,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,13,6,15,9,11,0,36,27,0,22,3,23,12,3,0
07/21/2021,217,0,11,38,60,52,26,24,9,4,4,0,120,97,0,34,10,70,73,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,2,0,8,3,0,2,0,6,3,0,0
01/10/2022,4812,31,217,966,948,784,682,623,462,219,128,0,2548,2245,19,1166,246,905,1162,314,1019,0,0,1,2,1,5,10,12,0,14,17,0,6,1,12,12,0,0,7,18,21,14,38,38,35,46,0,119,98,0,57,8,104,42,4,2
01/14/2021,1053,15,61,135,221,232,175,127,93,46,24,0,547,506,0,411,59,180,253,43,107,0,0,0,1,2,3,2,7,0,3,12,0,5,4,3,3,0,0,0,2,7,7,7,10,19,9,0,34,27,0,16,2,25,13,4,1
07/14/2021,139,2,7,24,44,32,15,13,9,1,1,0,73,65,1,13,7,49,49,7,14,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,2,1,0,1,0,3,4,0,1,1,4,1,0,0
10/04/2020,152,5,22,19,34,26,20,25,13,12,3,0,63,89,0,41,6,33,52,5,15,0,0,0,0,0,0,1,4,0,3,2,0,1,0,1,3,0,0,0,2,2,0,3,6,8,1,0,11,11,0,2,0,14,5,1,0
12/18/2020,1300,19,81,167,289,251,205,169,120,59,40,0,673,620,7,496,63,258,290,56,137,0,0,0,0,3,2,5,9,0,9,10,0,11,0,4,4,0,0,2,3,8,7,6,25,16,14,0,41,40,0,18,9,36,15,3,0
03/25/2022,240,1,10,52,48,59,26,22,16,13,4,0,124,112,4,37,21,35,98,14,35,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,1,2,3,0,5,5,0,0,1,4,5,0,0
12/31/2021,5193,23,237,1003,1113,952,791,602,398,214,120,0,2865,2310,18,1309,221,1246,1104,331,982,0,0,0,1,3,5,8,6,0,7,16,0,2,1,13,7,0,0,16,25,23,20,35,37,43,37,1,121,116,0,41,7,131,48,8,2
07/01/2020,267,13,22,17,98,51,32,28,25,6,10,0,155,112,0,97,2,71,73,3,21,0,0,0,3,2,2,2,4,0,5,8,0,6,0,4,3,0,0,1,1,0,4,5,4,3,4,0,11,11,0,5,1,11,4,0,1
11/25/2020,1833,18,110,260,430,354,257,237,165,85,45,0,969,857,7,658,54,359,416,78,268,0,0,1,1,0,3,6,7,0,5,13,0,8,0,5,5,0,0,2,7,8,11,19,26,17,20,0,57,53,0,38,5,33,27,5,2
03/25/2020,367,5,124,2,51,71,72,82,33,36,20,0,169,198,0,51,13,191,91,14,7,0,0,1,0,1,1,0,2,0,3,2,0,1,0,3,1,0,0,0,6,16,17,24,16,28,17,0,54,70,0,13,2,91,15,3,0
01/01/2021,266,20,74,28,60,49,37,34,19,21,18,0,132,133,1,70,11,53,93,13,26,0,0,1,1,0,6,4,8,0,8,12,0,6,1,6,6,1,0,0,4,10,6,17,8,13,16,0,36,38,0,24,2,29,17,1,1
09/16/2021,475,7,33,94,116,114,54,49,24,21,3,0,250,224,1,89,21,127,156,28,54,0,0,1,1,1,3,0,1,0,2,5,0,3,0,3,1,0,0,0,3,5,2,8,7,7,1,0,15,18,0,7,0,18,7,1,0
03/03/2020,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,3,0,0,0
03/28/2021,355,7,41,30,120,74,51,41,25,8,6,0,192,163,0,74,19,80,140,16,26,0,0,0,2,2,2,0,1,0,1,6,0,3,0,2,2,0,0,0,5,5,2,18,6,4,1,0,17,24,0,9,0,24,4,4,0
05/18/2022,1354,2,31,312,270,279,190,137,91,51,24,0,770,581,3,251,117,239,445,69,233,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,2,1,4,1,6,4,5,8,0,19,12,0,4,3,15,8,0,1
08/12/2020,432,2,28,51,116,93,73,53,29,10,7,0,225,205,2,188,4,90,112,17,21,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,4,4,9,4,3,0,11,17,0,13,0,9,5,0,1
01/28/2021,607,10,47,82,143,107,95,80,54,29,17,0,305,302,0,217,20,110,175,23,62,0,1,0,0,0,2,3,4,0,5,5,0,3,1,4,2,0,0,1,2,2,3,3,9,13,14,0,20,27,0,14,0,17,14,2,0
12/12/2021,826,13,66,153,241,164,111,86,39,16,15,1,446,377,3,114,25,227,249,70,141,0,0,1,0,1,2,7,2,0,5,8,0,1,1,7,4,0,0,1,11,9,5,8,14,9,9,0,38,28,0,13,2,34,15,1,1
04/02/2021,675,3,56,83,202,139,107,81,39,17,7,0,346,329,0,181,44,150,225,17,58,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,5,13,8,13,9,3,0,26,30,0,17,0,29,9,1,0
09/30/2021,463,7,28,116,106,92,48,46,29,19,7,0,238,223,2,72,13,136,156,41,45,0,0,0,0,3,0,1,3,0,4,3,0,1,0,6,0,0,0,1,0,2,5,4,5,7,4,0,18,10,0,2,0,16,10,0,0
01/22/2022,1001,20,78,218,197,181,132,116,88,44,24,1,555,441,5,238,73,140,288,53,209,0,0,1,1,2,3,3,10,0,10,10,0,4,1,10,5,0,0,3,6,3,7,12,15,17,15,0,45,33,0,18,5,30,21,3,1
03/12/2020,21,0,7,0,6,5,2,4,3,1,0,0,6,15,0,2,0,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,3,4,0,0,1,4,2,0,0
04/21/2022,680,0,23,111,171,163,82,67,46,23,17,0,356,320,4,116,53,117,257,41,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,3,4,0,16,7,0,2,0,10,11,0,0
05/26/2020,750,23,76,61,159,127,137,128,76,40,22,0,393,353,4,408,19,138,72,33,80,0,0,0,0,2,8,9,4,0,8,15,0,7,1,12,3,0,0,2,3,6,8,27,13,9,8,0,41,35,0,29,1,29,13,1,3
03/25/2021,675,3,35,75,243,160,82,58,35,17,5,0,309,366,0,157,25,132,268,30,63,0,0,0,1,0,1,0,1,0,1,2,0,1,0,1,1,0,0,1,3,5,6,7,7,5,1,0,14,21,0,8,0,17,8,2,0
08/15/2021,286,5,31,49,61,79,34,30,20,8,5,0,138,147,1,59,21,74,97,7,28,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,2,3,0,13,18,0,11,0,14,5,0,1
12/26/2021,4459,11,207,629,1203,1017,702,457,263,123,65,0,2421,2020,18,902,152,1155,1211,431,608,0,0,0,1,0,5,4,1,0,5,6,0,2,0,7,2,0,0,11,24,20,21,32,39,32,28,0,120,87,0,35,4,115,43,8,2
12/23/2020,1223,21,95,140,289,222,193,166,119,62,32,0,635,584,4,472,52,252,277,54,116,0,0,0,2,2,5,5,7,0,6,15,0,8,1,5,7,0,0,1,3,4,4,15,20,26,22,0,43,52,0,23,7,34,26,4,1
08/08/2021,274,2,30,42,77,56,39,23,16,15,6,0,146,128,0,55,8,79,76,17,39,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,8,2,4,2,7,3,0,15,15,0,9,1,17,3,0,0
03/07/2021,174,4,14,16,42,39,33,25,11,5,3,0,83,91,0,48,16,29,63,10,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,1,0,2,1,3,0,3,4,0,7,7,0,9,1,2,2,0,0
05/06/2021,399,9,55,64,100,83,48,46,38,13,7,0,217,182,0,109,6,165,67,8,44,0,0,0,0,1,4,2,2,0,6,3,0,4,0,4,1,0,0,0,8,1,6,14,12,11,3,0,33,22,0,10,2,35,7,0,1
04/03/2021,469,9,47,61,130,113,69,51,27,12,6,0,235,233,1,110,24,112,171,14,38,0,0,0,1,2,1,2,3,0,3,6,0,4,1,3,1,0,0,0,3,5,7,6,8,13,5,0,20,27,0,7,0,22,16,1,1
06/02/2020,247,25,50,14,35,45,44,31,34,18,26,0,122,114,11,99,15,67,22,9,35,0,0,1,0,3,3,4,14,0,12,13,0,15,2,5,3,0,0,0,4,4,4,9,12,12,5,0,22,28,0,21,2,15,11,1,0
02/12/2022,225,6,26,40,39,38,25,29,24,20,10,0,111,111,3,49,13,34,69,10,50,0,0,0,1,1,0,3,1,0,4,2,0,3,0,3,0,0,0,2,5,2,4,0,6,5,2,0,8,18,0,7,1,13,3,1,1
01/09/2022,2067,24,174,400,432,391,286,232,160,100,64,2,1093,969,5,448,114,324,601,170,410,0,1,0,0,1,5,7,10,0,11,13,0,9,0,10,5,0,0,8,14,8,10,29,38,32,35,0,88,86,0,35,5,80,40,10,4
03/19/2021,440,2,31,64,145,105,49,37,21,13,6,0,220,220,0,123,29,93,147,14,34,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,3,3,4,4,7,5,4,0,16,15,0,10,0,16,5,0,0
12/10/2021,1209,15,68,239,261,284,182,104,81,26,18,14,619,590,0,177,33,330,319,129,221,0,0,3,0,0,2,3,7,0,11,4,0,2,1,6,6,0,0,1,2,10,7,13,19,8,8,0,27,41,0,17,1,24,19,7,0
01/20/2021,787,12,59,107,212,155,116,91,59,31,16,0,397,390,0,263,34,168,217,34,71,0,0,1,0,1,4,4,2,0,8,4,0,2,1,6,3,0,0,0,4,8,10,10,11,7,9,0,27,32,0,13,0,26,18,1,1
10/06/2021,374,5,31,87,87,76,42,36,29,10,7,0,184,190,0,67,13,100,125,19,50,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,1,3,5,4,6,8,4,0,18,13,0,2,1,18,8,1,1
05/20/2021,248,4,40,49,47,54,35,27,22,13,1,0,132,116,0,56,6,119,34,6,27,0,0,0,0,0,0,1,3,0,3,1,0,0,1,3,0,0,0,1,3,9,4,5,12,4,2,0,18,22,0,5,0,31,3,0,1
12/30/2020,1444,24,62,191,369,274,198,200,138,52,22,0,760,673,11,553,37,286,345,58,165,0,0,0,4,6,5,5,4,0,6,18,0,13,1,6,3,1,0,1,1,5,6,10,15,15,9,0,30,32,0,25,1,22,12,1,1
03/27/2020,404,8,154,4,43,61,86,103,49,36,22,0,212,192,0,75,12,221,72,10,14,0,0,0,1,1,3,3,0,0,3,5,0,2,0,4,2,0,0,2,4,9,27,40,34,20,18,0,77,77,0,17,6,113,14,3,1
08/02/2022,928,1,45,115,180,194,130,111,96,70,32,0,521,402,5,235,51,262,200,42,138,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,3,3,4,12,8,9,0,20,25,0,6,3,21,14,0,1
03/19/2020,185,2,36,5,34,47,36,25,18,18,2,0,88,97,0,21,10,80,64,7,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,2,7,9,6,10,1,0,16,20,0,4,1,23,7,1,0
04/06/2022,597,0,8,114,159,140,74,58,22,24,6,0,332,260,5,83,63,62,257,41,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,6,2,0,2,0,1,5,0,0
09/02/2020,405,3,21,42,127,81,67,45,25,12,6,0,224,180,1,178,13,65,107,15,27,0,0,0,0,1,1,0,1,0,1,2,0,1,0,1,1,0,0,0,2,4,4,2,4,1,4,0,10,11,0,10,0,6,5,0,0
07/17/2021,120,0,8,20,37,28,18,8,2,4,3,0,66,53,1,45,5,32,21,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,2,1,0
12/22/2020,1338,17,82,178,301,250,195,163,151,64,36,0,693,643,2,514,60,232,325,62,145,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,16,21,16,0,41,41,0,24,1,39,14,4,0
04/27/2021,564,5,57,101,142,113,79,63,41,14,11,0,288,276,0,156,18,238,98,14,40,0,0,0,1,1,1,1,1,0,2,3,0,2,0,3,0,0,0,1,5,8,6,13,12,5,7,0,32,25,0,9,1,37,10,0,0
11/23/2021,722,4,40,172,166,143,84,68,43,22,24,0,347,373,2,129,21,168,228,54,122,0,0,1,0,2,1,0,0,0,1,3,0,1,0,3,0,0,0,0,2,5,3,7,9,7,7,0,19,21,0,9,3,11,14,3,0
08/30/2022,710,0,31,175,118,109,100,77,61,42,28,0,432,273,5,190,33,211,159,30,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,5,5,8,0,15,16,0,4,1,17,8,1,0
09/18/2021,310,4,26,63,61,69,41,38,23,11,4,0,165,145,0,72,17,77,86,39,19,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,2,2,6,0,8,5,2,1,0,14,12,0,6,0,9,6,4,1
06/22/2020,218,9,32,23,60,34,38,26,19,15,3,0,113,105,0,111,3,46,33,4,21,0,1,0,0,2,3,1,2,0,5,4,0,7,0,1,1,0,0,1,4,6,3,6,5,4,3,0,15,17,0,15,0,14,3,0,0
04/11/2020,397,33,142,7,53,71,65,83,54,38,26,0,184,213,0,114,17,158,60,14,34,0,0,1,1,6,7,10,8,0,15,18,0,8,2,21,2,0,0,2,3,7,16,29,33,32,20,0,57,85,0,38,5,75,17,5,2
08/29/2020,234,4,25,24,73,37,41,25,22,12,0,0,128,106,0,108,6,28,64,7,21,0,0,0,0,1,1,1,1,0,2,2,0,1,1,0,2,0,0,2,2,4,2,3,5,7,0,0,11,14,0,12,0,8,5,0,0
08/10/2021,531,4,41,65,157,140,74,41,25,18,11,0,291,238,2,126,25,111,178,21,70,0,0,0,0,1,1,1,1,0,0,4,0,0,0,4,0,0,0,2,1,4,8,10,5,8,3,0,25,16,0,5,2,24,8,2,0
06/08/2020,273,15,43,21,63,48,49,40,24,15,13,0,136,135,2,149,3,52,40,6,23,0,0,1,1,2,2,3,6,0,6,9,0,5,1,5,3,1,0,2,7,2,7,9,5,5,6,0,22,21,0,16,2,15,9,1,0
08/27/2020,382,2,24,40,132,75,59,32,24,12,8,0,209,172,1,191,6,66,88,15,16,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,3,4,2,4,5,2,0,18,6,0,10,0,6,5,3,0
01/30/2021,419,12,35,76,84,78,52,54,44,20,11,0,221,198,0,164,19,81,107,13,35,0,1,0,0,2,3,3,3,0,1,11,0,6,0,4,2,0,0,0,2,4,5,4,8,7,5,0,12,23,0,12,0,16,7,0,0
09/09/2022,8,0,,1,0,2,2,1,0,1,1,0,6,2,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
05/07/2020,939,49,140,58,178,195,172,147,116,40,33,0,485,449,5,517,19,154,108,26,115,0,0,2,2,8,14,10,13,0,20,29,0,16,3,19,9,1,1,2,5,18,20,20,34,23,18,0,55,85,0,67,3,41,21,6,2
12/14/2020,1460,21,106,159,330,298,213,201,129,81,49,0,767,688,5,475,62,334,322,60,207,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,20,4,1
01/26/2021,644,12,55,77,156,122,114,88,46,29,12,0,315,328,1,217,27,140,177,32,51,0,1,0,0,0,1,4,6,0,5,7,0,2,0,7,2,1,0,1,5,5,3,10,12,9,10,0,28,27,0,15,1,24,11,4,0
01/18/2022,2758,30,143,922,455,414,328,275,205,100,59,0,1463,1267,28,749,175,473,708,159,494,0,1,1,0,4,7,7,10,0,11,19,0,7,1,13,8,1,0,4,9,17,13,19,34,23,24,0,74,69,0,35,5,58,35,9,1
01/21/2022,1611,25,99,391,307,285,198,168,140,64,58,0,881,721,9,394,111,270,455,81,300,0,0,0,0,5,3,2,15,0,13,12,0,4,1,12,8,0,0,3,6,8,9,9,20,17,27,0,52,47,0,23,3,33,34,3,3
06/24/2021,45,0,11,7,15,10,7,4,0,1,1,0,25,20,0,7,2,18,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,4,7,0,1,2,4,3,1,0
